year,date,median,low,high
2019,2020-10-16,14.0,0,58.94151952073902
2019,2020-10-17,13.0,0,66.05924736300655
2019,2020-10-18,16.0,0,73.13492031172441
2019,2020-10-19,13.0,0,89.27664931262808
2019,2020-10-20,9.0,0,68.41963077389607
2019,2020-10-21,14.0,0,65.11994283693315
2019,2020-10-22,15.0,0,65.80597428968889
2019,2020-10-23,17.0,0,69.8111048894312
2019,2020-10-24,16.0,0,69.58486124985433
2019,2020-10-25,17.0,0,71.41790078240959
2019,2020-10-26,15.0,0,86.53474961738293
2019,2020-10-27,8.0,0,58.00344014466914
2019,2020-10-28,14.0,0,66.24793999950583
2019,2020-10-29,14.0,0,64.40407314443564
2019,2020-10-30,15.0,0,69.82563657745126
2019,2020-10-31,14.0,0,61.40991413728673
2019,2020-11-01,16.0,0,74.70860779145055
2019,2020-11-02,10.0,0,83.98941281594301
2019,2020-11-03,9.0,0,79.96414219056369
2019,2020-11-04,16.0,0,69.99419983201915
2019,2020-11-05,14.0,0,62.769387840476675
2019,2020-11-06,15.0,0,66.18849162152463
2019,2020-11-07,16.0,0,68.1701321164916
2019,2020-11-08,15.0,0,76.2952212876499
2019,2020-11-09,12.0,0,90.66347818778472
2019,2020-11-10,12.0,0,78.13220117925192
2019,2020-11-11,15.0,0,82.7493738456999
2019,2020-11-12,13.0,0,62.79127809932775
2019,2020-11-13,15.0,0,67.87227274832954
2019,2020-11-14,16.0,0,70.58943121914628
2019,2020-11-15,16.0,0,80.4266427890117
2019,2020-11-16,13.0,0,92.8896059158561
2019,2020-11-17,10.0,0,75.75063666877986
2019,2020-11-18,14.0,0,64.68969751283777
2019,2020-11-19,14.0,0,67.94630098376078
2019,2020-11-20,15.0,0,68.11381617018768
2019,2020-11-21,15.0,0,74.86709454737112
2019,2020-11-22,15.0,0,76.1573651122961
2019,2020-11-23,13.0,0,92.76538581111701
2019,2020-11-24,9.0,0,73.07658196622876
2019,2020-11-25,16.0,0,71.9354379022524
2019,2020-11-26,17.0,0,74.71143272581915
2019,2020-11-27,17.0,0,86.95536257529021
2019,2020-11-28,6.0,0,60.834381639733984
2019,2020-11-29,15.0,0,179.02564671566125
2019,2020-11-30,14.0,0,119.31362566046535
2019,2020-12-01,8.0,0,70.82119547910244
2019,2020-12-02,14.0,0,64.55353719779188
2019,2020-12-03,15.0,0,72.01660038274684
2019,2020-12-04,16.0,0,73.0577874935986
2019,2020-12-05,18.0,0,73.62235066572634
2019,2020-12-06,18.0,0,90.29400872060043
2019,2020-12-07,15.0,0,118.7965892582772
2019,2020-12-08,9.0,0,89.7706939931769
2019,2020-12-09,14.0,0,69.5064121754265
2019,2020-12-10,16.0,0,74.70557174560813
2019,2020-12-11,16.0,0,79.00468867053925
2019,2020-12-12,17.0,0,87.29446461764348
2019,2020-12-13,20.0,0,99.20145599068692
2019,2020-12-14,14.0,0,133.39625404202766
2019,2020-12-15,11.0,0,113.00040775269783
2019,2020-12-16,17.0,0,89.27321628253632
2019,2020-12-17,13.0,0,82.58106720236394
2019,2020-12-18,17.0,0,103.0464148505571
2019,2020-12-19,16.0,0,107.25338450980107
2019,2020-12-20,19.0,0,118.9750532258709
2019,2020-12-21,13.0,0,159.99081400927386
2019,2020-12-22,13.0,0,146.69369501091447
2019,2020-12-23,20.0,0,151.28029922692969
2019,2020-12-24,16.0,0,111.95658624206841
2019,2020-12-25,3.0,0,18.329437989065834
2019,2020-12-26,15.0,0,108.71326005066534
2019,2020-12-27,16.0,0,101.1969821932749
2019,2020-12-28,13.0,0,107.61977615511347
2019,2020-12-29,10.0,0,85.45875062403545
2019,2020-12-30,14.0,0,89.30484165789235
2019,2020-12-31,15.0,0,72.58805145238057
2020,2020-01-01,7.0,0,54.8739647312639
2020,2020-01-02,16.0,0,77.96381662844935
2020,2020-01-03,16.0,0,81.1018079291184
2020,2020-01-04,12.0,0,95.65617326734794
2020,2020-01-05,9.0,0,72.40865204932909
2020,2020-01-06,16.0,0,68.45357358634737
2020,2020-01-07,17.0,0,69.72507751872186
2020,2020-01-08,17.0,0,69.83505203928301
2020,2020-01-09,17.0,0,73.35550542862632
2020,2020-01-10,18.0,0,82.05284453709885
2020,2020-01-11,16.0,0,98.07168706761048
2020,2020-01-12,10.0,0,76.23932988620507
2020,2020-01-13,15.0,0,68.59891799599929
2020,2020-01-14,15.0,0,66.31697601996474
2020,2020-01-15,16.0,0,73.07835480505223
2020,2020-01-16,15.0,0,70.44455686554048
2020,2020-01-17,14.0,0,74.621042958471
2020,2020-01-18,12.0,0,74.3832454748006
2020,2020-01-19,9.0,0,72.8421683905627
2020,2020-01-20,11.0,0,75.20237611483128
2020,2020-01-21,14.0,0,57.34553780359822
2020,2020-01-22,15.0,0,66.71468054731237
2020,2020-01-23,16.0,0,62.92870304608133
2020,2020-01-24,17.0,0,76.22574105670108
2020,2020-01-25,10.0,0,69.32061822362455
2020,2020-01-26,9.0,0,70.44806891060982
2020,2020-01-27,15.0,0,58.77863699823048
2020,2020-01-28,13.0,0,67.25315445893091
2020,2020-01-29,14.0,0,71.29764237636888
2020,2020-01-30,15.0,0,73.18721059019751
2020,2020-01-31,18.0,0,93.01007667419394
2020,2020-02-01,15.0,0,95.90782823792634
2020,2020-02-02,8.0,0,68.38105296121168
2020,2020-02-03,16.0,0,69.33768655029081
2020,2020-02-04,15.0,0,71.6934725451855
2020,2020-02-05,14.0,0,85.71531188453702
2020,2020-02-06,14.0,0,71.34903715239244
2020,2020-02-07,16.0,0,94.13180663316813
2020,2020-02-08,14.0,0,106.44857107383432
2020,2020-02-09,11.0,0,89.34654579386869
2020,2020-02-10,16.0,0,80.77587225466424
